date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
20171104,1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,3127486767,40.1,1732240727,124.2,26267376931,365000,202359,124.4,3264775,1047,5189
20171104,2,2,0,OLD,20172603,부라더,2017-11-02,2051485060,26.3,998093584,94.8,4045618436,249687,119585,91.9,505672,884,4183
20171104,3,3,0,OLD,20172742,범죄도시,2017-10-03,939860367,12.0,409353527,77.2,51350750711,109027,46361,74,6274117,610,2179
20171104,4,4,0,OLD,20169643,침묵,2017-11-02,780123440,10.0,286515816,58,1752307264,93390,32480,53.3,218142,634,2633
20171104,5,5,1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,253803000,3.3,111560700,78.4,2503450300,30180,13641,82.5,317555,196,576
20171104,6,6,-1,OLD,20173724,직쏘,2017-11-02,207242500,2.7,54486100,35.7,508013400,22803,5769,33.9,58090,175,682
20171104,7,7,8,OLD,20174902,신서유기 : 몽키킹의 부활,2017-11-02,42463300,0.5,35260800,489.6,55410900,5737,4790,505.8,7458,212,293
20171104,8,8,1,OLD,20173694,지오스톰,2017-10-19,36893933,0.5,23529373,176.1,8424837414,5202,3349,180.7,1020255,85,130
20171104,9,9,-2,OLD,20070454,원스,2007-09-20,44097200,0.6,13132500,42.4,1728992600,5152,1461,39.6,251125,145,294
20171104,10,10,2,OLD,20175208,뷰티풀 투모로우,2017-10-26,37808200,0.5,24416600,182.3,362059700,4152,2652,176.8,41525,37,85
20171105,1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,2601163600,38.3,-526323167,-16.8,28868540531,306265,-58735,-16.1,3571040,1039,5078
20171105,2,2,0,OLD,20172603,부라더,2017-11-02,1868293700,27.5,-183191360,-8.9,5913912136,225890,-23797,-9.5,731562,889,4211
20171105,3,3,0,OLD,20172742,범죄도시,2017-10-03,820742200,12.1,-119118167,-12.7,52171492911,94881,-14146,-13,6368998,605,2145
20171105,4,4,0,OLD,20169643,침묵,2017-11-02,703798200,10.4,-76325240,-9.8,2456105464,84505,-8885,-9.5,302647,629,2535
20171105,5,5,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,236049400,3.5,-17753600,-7,2739499700,27992,-2188,-7.2,345547,207,583
20171105,6,6,0,OLD,20173724,직쏘,2017-11-02,170353300,2.5,-36889200,-17.8,678366700,18566,-4237,-18.6,76656,172,650
20171105,7,7,0,OLD,20174902,신서유기 : 몽키킹의 부활,2017-11-02,48954700,0.7,6491400,15.3,104365600,6525,788,13.7,13983,211,287
20171105,8,8,0,OLD,20173694,지오스톰,2017-10-19,35898200,0.5,-995733,-2.7,8460735614,5067,-135,-2.6,1025322,88,132
20171105,9,9,0,OLD,20070454,원스,2007-09-20,36651600,0.5,-7445600,-16.9,1765644200,4297,-855,-16.6,255422,147,270
20171105,10,10,3,OLD,20171817,넛잡 2,2017-10-03,23624800,0.3,3162000,15.5,3025768800,3127,391,14.3,404819,79,104
20171106,1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,563989300,29.5,-2037174300,-78.3,29432529831,71307,-234958,-76.7,3642347,943,4573
20171106,2,2,0,OLD,20172603,부라더,2017-11-02,517585400,27.1,-1350708300,-72.3,6431497536,69429,-156461,-69.3,800991,824,3917
20171106,3,3,0,OLD,20172742,범죄도시,2017-10-03,289152000,15.1,-531590200,-64.8,52460644911,37951,-56930,-60,6406949,547,2079
20171106,4,4,0,OLD,20169643,침묵,2017-11-02,248753800,13.0,-455044400,-64.7,2704859264,33631,-50874,-60.2,336278,589,2429
20171106,5,5,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,70666100,3.7,-165383300,-70.1,2810165800,8995,-18997,-67.9,354542,177,582
20171106,6,6,0,OLD,20173724,직쏘,2017-11-02,64945900,3.4,-105407400,-61.9,743312600,7961,-10605,-57.1,84617,157,595
20171106,7,7,0,NEW,20161681,미옥,2017-11-09,16774000,0.9,16774000,100,16899000,2098,2098,100,2123,5,7
20171106,8,8,1,OLD,20070454,원스,2007-09-20,14534600,0.8,-22117000,-60.3,1780178800,1936,-2361,-54.9,257358,129,271
20171106,9,9,2,OLD,20173612,메소드,2017-11-02,12858400,0.7,-10931900,-46,125715800,1707,-1189,-41.1,15568,205,315
20171106,10,10,5,OLD,20173804,배드 지니어스,2017-11-02,8983500,0.5,-7972400,-47,90537936,1248,-840,-40.2,11436,181,244
20171107,1,1,1,OLD,20172603,부라더,2017-11-02,460408200,26.5,-57177200,-11,6891905736,62262,-7167,-10.3,863253,831,3919
20171107,2,2,-1,OLD,20175121,토르: 라그나로크,2017-10-25,482385000,27.8,-81604300,-14.5,29914914831,62157,-9150,-12.8,3704504,962,4511
20171107,3,3,0,OLD,20172742,범죄도시,2017-10-03,274367600,15.8,-14784400,-5.1,52735012511,36032,-1919,-5.1,6442981,564,2093
20171107,4,4,0,OLD,20169643,침묵,2017-11-02,231533000,13.4,-17220800,-6.9,2936392264,31370,-2261,-6.7,367648,601,2401
20171107,5,5,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,63539400,3.7,-7126700,-10.1,2873705200,8058,-937,-10.4,362600,178,592
20171107,6,6,0,OLD,20173724,직쏘,2017-11-02,53686400,3.1,-11259500,-17.3,796999000,6594,-1367,-17.2,91211,157,584
20171107,7,7,1,OLD,20070454,원스,2007-09-20,14913300,0.9,378700,2.6,1795092100,2042,106,5.5,259400,142,271
20171107,8,8,1,OLD,20173612,메소드,2017-11-02,12289700,0.7,-568700,-4.4,138005500,1586,-121,-7.1,17154,201,305
20171107,9,9,1,OLD,20173804,배드 지니어스,2017-11-02,11316400,0.7,2332900,26,101854336,1575,327,26.2,13011,186,252
20171107,10,10,0,NEW,20173931,리빙보이 인 뉴욕,2017-11-09,8598500,0.5,8598500,100,19832500,1359,1359,100,2618,16,16
20171108,1,1,0,OLD,20172603,부라더,2017-11-02,470673700,23.5,10265500,2.2,7362579436,64328,2066,3.3,927581,803,3699
20171108,2,2,0,OLD,20175121,토르: 라그나로크,2017-10-25,475687700,23.8,-6697300,-1.4,30390602531,61380,-777,-1.3,3765884,841,3854
20171108,3,3,29,OLD,20174622,해피 데스데이,2017-11-08,341139800,17.0,339395800,19460.8,345843800,45059,44841,20569.3,45647,472,2230
20171108,4,4,-1,OLD,20172742,범죄도시,2017-10-03,254798700,12.7,-19568900,-7.1,52989811211,33468,-2564,-7.1,6476449,555,2029
20171108,5,5,-1,OLD,20169643,침묵,2017-11-02,215345700,10.8,-16187300,-7,3151737964,29056,-2314,-7.4,396704,543,2041
20171108,6,6,-1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,63792400,3.2,253000,0.4,2937497600,8197,139,1.7,370797,174,567
20171108,7,7,-1,OLD,20173724,직쏘,2017-11-02,38624400,1.9,-15062000,-28.1,835623400,4784,-1810,-27.4,95995,143,445
20171108,8,8,-1,OLD,20070454,원스,2007-09-20,14074000,0.7,-839300,-5.6,1809166100,1871,-171,-8.4,261271,109,214
20171108,9,9,-1,OLD,20173612,메소드,2017-11-02,11847300,0.6,-442400,-3.6,149852800,1556,-30,-1.9,18710,164,251
20171108,10,10,-1,OLD,20173804,배드 지니어스,2017-11-02,8843400,0.4,-2473000,-21.9,110697736,1235,-340,-21.6,14246,160,201
20171109,1,1,1,OLD,20175121,토르: 라그나로크,2017-10-25,395017600,18.5,-80670100,-17,30785620131,51340,-10040,-16.4,3817224,708,2909
20171109,2,2,17,OLD,20161681,미옥,2017-11-09,371690200,17.4,367690200,9192.3,392589200,50553,50053,10010.6,53176,625,3110
20171109,3,3,0,OLD,20174622,해피 데스데이,2017-11-08,370139000,17.3,28999200,8.5,715982800,48693,3634,8.1,94340,475,2231
20171109,4,4,-3,OLD,20172603,부라더,2017-11-02,344380000,16.1,-126293700,-26.8,7706959436,47573,-16755,-26,975154,670,2909
20171109,5,5,-1,OLD,20172742,범죄도시,2017-10-03,203664700,9.5,-51134000,-20.1,53193475911,26828,-6640,-19.8,6503277,497,1462
20171109,6,6,0,NEW,20175441,채비,2017-11-09,90017700,4.2,90017700,100,129032700,13267,13267,100,18454,452,1149
20171109,7,7,-2,OLD,20169643,침묵,2017-11-02,81648200,3.8,-133697500,-62.1,3233386164,11184,-17872,-61.5,407888,410,904
20171109,8,8,67,OLD,20179942,러빙 빈센트,2017-11-09,52621500,2.5,52349500,19246.1,81917300,6918,6884,20247.1,10246,241,429
20171109,9,9,-3,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,40031700,1.9,-23760700,-37.2,2977529300,5087,-3110,-37.9,375884,147,349
20171109,10,10,0,NEW,20173931,리빙보이 인 뉴욕,2017-11-09,33777400,1.6,33777400,100,53609900,4417,4417,100,7035,158,513
20171110,1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,673951200,22.7,278933600,70.6,31459571331,79054,27714,54,3896278,740,3116
20171110,2,2,1,OLD,20174622,해피 데스데이,2017-11-08,611694986,20.6,241555986,65.3,1327677786,73194,24501,50.3,167534,510,2371
20171110,3,3,1,OLD,20172603,부라더,2017-11-02,480532472,16.2,136152472,39.5,8187491908,60262,12689,26.7,1035416,713,3039
20171110,4,4,-2,OLD,20161681,미옥,2017-11-09,337641286,11.4,-34048914,-9.2,730230486,40934,-9619,-19,94110,635,3109
20171110,5,5,0,OLD,20172742,범죄도시,2017-10-03,312369628,10.5,108704928,53.4,53505845539,36787,9959,37.1,6540064,517,1523
20171110,6,6,1,OLD,20169643,침묵,2017-11-02,110424100,3.7,28775900,35.2,3343810264,13489,2305,20.6,421377,427,922
20171110,7,7,-1,OLD,20175441,채비,2017-11-09,97239786,3.3,7222086,8,226272486,12780,-487,-3.7,31234,462,1143
20171110,8,8,0,OLD,20179942,러빙 빈센트,2017-11-09,75455100,2.5,22833600,43.4,157372400,9042,2124,30.7,19288,260,458
20171110,9,9,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,59316400,2.0,19284700,48.2,3036845700,6877,1790,35.2,382761,149,360
20171110,10,10,0,OLD,20173931,리빙보이 인 뉴욕,2017-11-09,38348200,1.3,4570800,13.5,91958100,4448,31,0.7,11483,153,481
20171111,1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1813556000,27.3,1139604800,169.1,33273127331,213813,134759,170.5,4110091,856,3621
20171111,2,2,0,OLD,20174622,해피 데스데이,2017-11-08,1506169812,22.7,894474826,146.2,2833847598,181615,108421,148.1,349149,651,2809
20171111,3,3,0,OLD,20172603,부라더,2017-11-02,1108031190,16.7,627498718,130.6,9295523098,133987,73725,122.3,1169403,728,3200
20171111,4,4,1,OLD,20172742,범죄도시,2017-10-03,639784910,9.6,327415282,104.8,54145630449,73842,37055,100.7,6613906,540,1591
20171111,5,5,-1,OLD,20161681,미옥,2017-11-09,469104778,7.1,131463492,38.9,1199335264,55584,14650,35.8,149694,609,2931
20171111,6,6,0,OLD,20169643,침묵,2017-11-02,211117900,3.2,100693800,91.2,3554928164,25071,11582,85.9,446448,414,831
20171111,7,7,0,OLD,20175441,채비,2017-11-09,177285878,2.7,80046092,82.3,403558364,22888,10108,79.1,54122,469,1072
20171111,8,8,4,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,125815500,1.9,112734500,861.8,175106000,16582,14880,874.3,22656,351,628
20171111,9,9,-1,OLD,20179942,러빙 빈센트,2017-11-09,132613600,2.0,57158500,75.8,289986000,15766,6724,74.4,35054,257,444
20171111,10,10,-1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,133459700,2.0,74143300,125,3170305400,15570,8693,126.4,398331,157,378
20171112,1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,1457937500,25.9,-355618500,-19.6,34731064831,172871,-40942,-19.1,4282962,832,3517
20171112,2,2,0,OLD,20174622,해피 데스데이,2017-11-08,1318357800,23.4,-187812012,-12.5,4152205398,157596,-24019,-13.2,506745,714,2987
20171112,3,3,0,OLD,20172603,부라더,2017-11-02,935964600,16.6,-172066590,-15.5,10231487698,112963,-21024,-15.7,1282366,725,3126
20171112,4,4,0,OLD,20172742,범죄도시,2017-10-03,550348200,9.8,-89436710,-14,54695978649,63384,-10458,-14.2,6677290,535,1578
20171112,5,5,0,OLD,20161681,미옥,2017-11-09,362828900,6.4,-106275878,-22.7,1562164164,43168,-12416,-22.3,192862,583,2597
20171112,6,6,0,OLD,20169643,침묵,2017-11-02,189481900,3.4,-21636000,-10.2,3744410064,22486,-2585,-10.3,468934,412,797
20171112,7,7,0,OLD,20175441,채비,2017-11-09,164313600,2.9,-12972278,-7.3,567871964,20766,-2122,-9.3,74888,462,1027
20171112,8,8,0,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,137869600,2.4,12054100,9.6,312975600,18055,1473,8.9,40711,370,671
20171112,9,9,0,OLD,20179942,러빙 빈센트,2017-11-09,130354500,2.3,-2259100,-1.7,420340500,15600,-166,-1.1,50654,271,464
20171112,10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,110403900,2.0,-23055800,-17.3,3280709300,12810,-2760,-17.7,411141,159,371
20171113,1,1,1,OLD,20174622,해피 데스데이,2017-11-08,385313400,23.1,-933044400,-70.8,4537518798,50167,-107429,-68.2,556912,598,2740
20171113,2,2,-1,OLD,20175121,토르: 라그나로크,2017-10-25,315686400,19.0,-1142251100,-78.3,35046751231,41186,-131685,-76.2,4324148,733,3052
20171113,3,3,0,OLD,20172603,부라더,2017-11-02,233227100,14.0,-702737500,-75.1,10464714798,31606,-81357,-72,1313972,645,2806
20171113,4,4,0,OLD,20172742,범죄도시,2017-10-03,186982300,11.2,-363365900,-66,54882960949,24824,-38560,-60.8,6702114,521,1576
20171113,5,5,0,OLD,20161681,미옥,2017-11-09,123781500,7.4,-239047400,-65.9,1685945664,16872,-26296,-60.9,209734,531,2315
20171113,6,6,1,OLD,20175441,채비,2017-11-09,79222100,4.8,-85091500,-51.8,647094064,11278,-9488,-45.7,86166,459,1069
20171113,7,7,2,OLD,20179942,러빙 빈센트,2017-11-09,61416400,3.7,-68938100,-52.9,481756900,8270,-7330,-47,58924,261,512
20171113,8,8,-2,OLD,20169643,침묵,2017-11-02,59529900,3.6,-129952000,-68.6,3803939964,8025,-14461,-64.3,476959,391,808
20171113,9,9,0,NEW,20165748,꾼,2017-11-22,46535500,2.8,46535500,100,70143500,5463,5463,100,8414,13,17
20171113,10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,30766700,1.8,-79637200,-72.1,3311476000,3938,-8872,-69.3,415079,153,358
20171114,1,1,0,OLD,20174622,해피 데스데이,2017-11-08,351441200,22.1,-33872200,-8.8,4888959998,45647,-4520,-9,602559,608,2728
20171114,2,2,0,OLD,20175121,토르: 라그나로크,2017-10-25,283685600,17.9,-32000800,-10.1,35330436831,36953,-4233,-10.3,4361101,746,2997
20171114,3,3,0,OLD,20172603,부라더,2017-11-02,208238100,13.1,-24989000,-10.7,10672952898,28570,-3036,-9.6,1342542,657,2729
20171114,4,4,0,OLD,20172742,범죄도시,2017-10-03,169610300,10.7,-17372000,-9.3,55052571249,22373,-2451,-9.9,6724487,524,1581
20171114,5,5,0,OLD,20161681,미옥,2017-11-09,112299200,7.1,-11482300,-9.3,1798244864,15278,-1594,-9.4,225012,525,2204
20171114,6,6,0,OLD,20175441,채비,2017-11-09,86666100,5.5,7444000,9.4,733760164,12829,1551,13.8,98995,480,1083
20171114,7,7,2,OLD,20165748,꾼,2017-11-22,82651000,5.2,36115500,77.6,152794500,9486,4023,73.6,17900,49,49
20171114,8,8,-1,OLD,20179942,러빙 빈센트,2017-11-09,69264800,4.4,7848400,12.8,551021700,9308,1038,12.6,68232,272,525
20171114,9,9,-1,OLD,20169643,침묵,2017-11-02,51410500,3.2,-8119400,-13.6,3855350464,7026,-999,-12.4,483985,384,798
20171114,10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,27625600,1.7,-3141100,-10.2,3339101600,3525,-413,-10.5,418604,155,360
20171115,1,1,29,OLD,20168221,저스티스 리그,2017-11-15,1246482600,41.2,1244367600,58835.3,1263461600,153553,153318,65241.7,155646,1192,4132
20171115,2,2,-1,OLD,20174622,해피 데스데이,2017-11-08,507905500,16.8,156464300,44.5,5396865498,68605,22958,50.3,671164,616,2199
20171115,3,3,8,OLD,20168754,7호실,2017-11-15,407772400,13.5,389557900,2138.7,454533400,55985,53130,1860.9,62364,629,2762
20171115,4,4,-2,OLD,20175121,토르: 라그나로크,2017-10-25,233062700,7.7,-50622900,-17.8,35563499531,31204,-5749,-15.6,4392305,764,2000
20171115,5,5,-2,OLD,20172603,부라더,2017-11-02,144696800,4.8,-63541300,-30.5,10817649698,20431,-8139,-28.5,1362973,645,1595
20171115,6,6,-2,OLD,20172742,범죄도시,2017-10-03,101827300,3.4,-67783000,-40,55154398549,13716,-8657,-38.7,6738203,485,961
20171115,7,7,-1,OLD,20175441,채비,2017-11-09,49052300,1.6,-37613800,-43.4,782812464,7461,-5368,-41.8,106456,293,442
20171115,8,8,0,OLD,20179942,러빙 빈센트,2017-11-09,53640000,1.8,-15624800,-22.6,604661700,7390,-1918,-20.6,75622,208,366
20171115,9,9,-2,OLD,20165748,꾼,2017-11-22,53641000,1.8,-29010000,-35.1,206435500,6619,-2867,-30.2,24519,29,29
20171115,10,10,-5,OLD,20161681,미옥,2017-11-09,40626000,1.3,-71673200,-63.8,1838870864,5479,-9799,-64.1,230491,390,695
20171116,1,1,0,OLD,20168221,저스티스 리그,2017-11-15,1283604500,42.4,37121900,3,2547066100,164133,10580,6.9,319779,1261,6761
20171116,2,2,0,OLD,20174622,해피 데스데이,2017-11-08,540060500,17.8,32155000,6.3,5936925998,75181,6576,9.6,746345,578,2098
20171116,3,3,0,OLD,20168754,7호실,2017-11-15,375798200,12.4,-31974200,-7.8,830331600,52005,-3980,-7.1,114369,599,2792
20171116,4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,232576400,7.7,-486300,-0.2,35796075931,31835,631,2,4424140,494,1424
20171116,5,5,0,OLD,20172603,부라더,2017-11-02,127303900,4.2,-17392900,-12,10944953598,18401,-2030,-9.9,1381374,475,1097
20171116,6,6,0,OLD,20172742,범죄도시,2017-10-03,80128300,2.6,-21699000,-21.3,55234526849,10618,-3098,-22.6,6748821,321,637
20171116,7,7,0,NEW,20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,67408200,2.2,67408200,100,67408200,9271,9271,100,9271,167,366
20171116,8,8,0,OLD,20179942,러빙 빈센트,2017-11-09,53278900,1.8,-361100,-0.7,657940600,7207,-183,-2.5,82829,126,226
20171116,9,9,3,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,44965300,1.5,10407600,30.1,3418624600,6257,1682,36.8,429436,134,289
20171116,10,10,-3,OLD,20175441,채비,2017-11-09,35936600,1.2,-13115700,-26.7,818749064,5862,-1599,-21.4,112318,165,214
20171117,1,1,0,OLD,20168221,저스티스 리그,2017-11-15,1570217084,48.6,286612584,22.3,4117283184,183255,19122,11.7,503034,1308,6928
20171117,2,2,0,OLD,20174622,해피 데스데이,2017-11-08,486932416,15.1,-53128084,-9.8,6423858414,59283,-15898,-21.1,805628,640,2242
20171117,3,3,0,OLD,20168754,7호실,2017-11-15,305605858,9.5,-70192342,-18.7,1135937458,38467,-13538,-26,152836,562,2605
20171117,4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,249895558,7.7,17319158,7.4,36045971489,30287,-1548,-4.9,4454427,494,1435
20171117,5,5,0,OLD,20172603,부라더,2017-11-02,124647300,3.9,-2656600,-2.1,11069600898,16518,-1883,-10.2,1397892,491,1086
20171117,6,6,0,OLD,20172742,범죄도시,2017-10-03,119347600,3.7,39219300,48.9,55353874449,14038,3420,32.2,6762859,361,727
20171117,7,7,1,OLD,20179942,러빙 빈센트,2017-11-09,67718100,2.1,14439200,27.1,725658700,8087,880,12.2,90916,140,261
20171117,8,8,9,OLD,20165748,꾼,2017-11-22,68382000,2.1,59488000,668.9,283711500,7598,6464,570,33251,40,40
20171117,9,9,1,OLD,20175441,채비,2017-11-09,32661000,1.0,-3275600,-9.1,851410064,4533,-1329,-22.7,116851,151,203
20171117,10,10,-3,OLD,20175611,페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,2017-11-16,29127900,0.9,-38280300,-56.8,96536100,3296,-5975,-64.4,12567,169,281
20171118,1,1,0,OLD,20168221,저스티스 리그,2017-11-15,2989563865,48.2,1419346781,90.4,7106847049,347934,164679,89.9,850968,1260,7107
20171118,2,2,0,OLD,20174622,해피 데스데이,2017-11-08,1046135085,16.9,559202669,114.8,7469993499,126412,67129,113.2,932040,691,2863
20171118,3,3,1,OLD,20175121,토르: 라그나로크,2017-10-25,603290656,9.7,353395098,141.4,36649262145,72424,42137,139.1,4526851,563,1624
20171118,4,4,-1,OLD,20168754,7호실,2017-11-15,545121779,8.8,239515921,78.4,1681059237,65969,27502,71.5,218805,556,2527
20171118,5,5,0,OLD,20172603,부라더,2017-11-02,227629400,3.7,102982100,82.6,11297230298,28393,11875,71.9,1426285,479,1057
20171118,6,6,0,OLD,20172742,범죄도시,2017-10-03,228801000,3.7,109453400,91.7,55582675449,26516,12478,88.9,6789375,375,750
20171118,7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,128383200,2.1,60665100,89.6,854041900,15374,7287,90.1,106290,192,345
20171118,8,8,13,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,55668100,0.9,51988800,1413,395596800,7338,6831,1347.3,51928,219,316
20171118,9,9,0,OLD,20175441,채비,2017-11-09,50492800,0.8,17831800,54.6,901902864,6519,1986,43.8,123370,152,220
20171118,10,10,1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,47722900,0.8,23486700,96.9,3490583700,5718,2750,92.7,438122,129,205
20171119,1,1,0,OLD,20168221,저스티스 리그,2017-11-15,2479858800,46.9,-509705065,-17,9586705849,290944,-56990,-16.4,1141912,1237,6857
20171119,2,2,0,OLD,20174622,해피 데스데이,2017-11-08,883652700,16.7,-162482385,-15.5,8353646199,105849,-20563,-16.3,1037889,689,2796
20171119,3,3,0,OLD,20175121,토르: 라그나로크,2017-10-25,546615100,10.3,-56675556,-9.4,37195877245,65541,-6883,-9.5,4592392,574,1632
20171119,4,4,0,OLD,20168754,7호실,2017-11-15,428655200,8.1,-116466579,-21.4,2109714437,52302,-13667,-20.7,271107,520,2344
20171119,5,5,0,OLD,20172603,부라더,2017-11-02,211669100,4.0,-15960300,-7,11508899398,26082,-2311,-8.1,1452367,482,1050
20171119,6,6,0,OLD,20172742,범죄도시,2017-10-03,199479600,3.8,-29321400,-12.8,55782155049,22897,-3619,-13.6,6812272,381,742
20171119,7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,127662600,2.4,-720600,-0.6,981704500,15471,97,0.6,121761,201,366
20171119,8,8,0,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,65446000,1.2,9777900,17.6,461042800,8556,1218,16.6,60484,227,330
20171119,9,9,0,OLD,20175441,채비,2017-11-09,55632900,1.1,5140100,10.2,957535764,7134,615,9.4,130504,158,235
20171119,10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,47958300,0.9,235400,0.5,3538542000,5712,-6,-0.1,443834,129,207
20171120,1,1,0,OLD,20168221,저스티스 리그,2017-11-15,563461300,38.7,-1916397500,-77.3,10150167149,72978,-217966,-74.9,1214890,1168,6119
20171120,2,2,0,OLD,20174622,해피 데스데이,2017-11-08,244530500,16.8,-639122200,-72.3,8598176699,32023,-73826,-69.7,1069912,575,2400
20171120,3,3,0,OLD,20175121,토르: 라그나로크,2017-10-25,135642100,9.3,-410973000,-75.2,37331519345,18001,-47540,-72.5,4610393,491,1510
20171120,4,4,0,OLD,20168754,7호실,2017-11-15,127421200,8.8,-301234000,-70.3,2237135637,17328,-34974,-66.9,288435,477,2116
20171120,5,5,0,OLD,20172603,부라더,2017-11-02,68633700,4.7,-143035400,-67.6,11577533098,9816,-16266,-62.4,1462183,475,1048
20171120,6,6,0,OLD,20172742,범죄도시,2017-10-03,72290500,5.0,-127189100,-63.8,55854445549,9677,-13220,-57.7,6821949,369,795
20171120,7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,53884200,3.7,-73778400,-57.8,1035588700,7200,-8271,-53.5,128961,178,372
20171120,8,8,1,OLD,20175441,채비,2017-11-09,25284800,1.7,-30348100,-54.6,982820564,3752,-3382,-47.4,134256,169,267
20171120,9,9,0,NEW,20165748,꾼,2017-11-22,25232000,1.7,25232000,100,308943500,3154,3154,100,36405,11,11
20171120,10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,13295200,0.9,-34663100,-72.3,3551837200,1723,-3989,-69.8,445557,116,198
20171121,1,1,0,OLD,20168221,저스티스 리그,2017-11-15,471091800,35.0,-92369500,-16.4,10621258949,60926,-12052,-16.5,1275816,1174,5901
20171121,2,2,0,OLD,20174622,해피 데스데이,2017-11-08,213725800,15.9,-30804700,-12.6,8811902499,27967,-4056,-12.7,1097879,582,2360
20171121,3,3,1,OLD,20168754,7호실,2017-11-15,126949500,9.4,-471700,-0.4,2364085137,17260,-68,-0.4,305695,480,2080
20171121,4,4,-1,OLD,20175121,토르: 라그나로크,2017-10-25,115776500,8.6,-19865600,-14.6,37447295845,15323,-2678,-14.9,4625716,495,1483
20171121,5,5,0,OLD,20172603,부라더,2017-11-02,67691400,5.0,-942300,-1.4,11645224498,9856,40,0.4,1472039,487,1037
20171121,6,6,0,OLD,20172742,범죄도시,2017-10-03,63695700,4.7,-8594800,-11.9,55918141249,8436,-1241,-12.8,6830385,362,777
20171121,7,7,0,OLD,20179942,러빙 빈센트,2017-11-09,59951400,4.5,6067200,11.3,1095540100,8072,872,12.1,137033,187,382
20171121,8,8,0,OLD,20175441,채비,2017-11-09,29159500,2.2,3874700,15.3,1011980064,4490,738,19.7,138746,187,293
20171121,9,9,0,OLD,20165748,꾼,2017-11-22,24678800,1.8,-553200,-2.2,333622300,2334,-820,-26,38739,23,23
20171121,10,10,0,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,13615600,1.0,320400,2.4,3565452800,1780,57,3.3,447337,120,200
20171122,1,1,8,OLD,20165748,꾼,2017-11-22,1564888600,62.1,1540209800,6241,1898510900,213172,210838,9033.3,251911,1195,6295
20171122,2,2,-1,OLD,20168221,저스티스 리그,2017-11-15,334680800,13.3,-136411000,-29,10955939749,44903,-16023,-26.3,1320719,730,3354
20171122,3,3,-1,OLD,20174622,해피 데스데이,2017-11-08,215254300,8.5,1528500,0.7,9027156799,29475,1508,5.4,1127354,513,1921
20171122,4,4,0,OLD,20175121,토르: 라그나로크,2017-10-25,93138500,3.7,-22638000,-19.6,37540434345,12529,-2794,-18.2,4638245,423,1048
20171122,5,5,2,OLD,20179942,러빙 빈센트,2017-11-09,57790000,2.3,-2161400,-3.6,1153330100,7660,-412,-5.1,144693,170,351
20171122,6,6,-3,OLD,20168754,7호실,2017-11-15,34396400,1.4,-92553100,-72.9,2398481537,4722,-12538,-72.6,310417,338,831
20171122,7,7,-1,OLD,20172742,범죄도시,2017-10-03,33320000,1.3,-30375700,-47.7,55951461249,4509,-3927,-46.6,6834894,246,474
20171122,8,8,0,OLD,20175441,채비,2017-11-09,25292000,1.0,-3867500,-13.3,1037272064,3890,-600,-13.4,142636,120,206
