date,rnum,rank,movieNm,audiAcc,audiCnt,openDt,scrnCnt,showCnt,salesChange,rankOldAndNew,salesAmt,salesShare,audiChange,movieCd,audiInten,rankInten,salesAcc,salesInten
20170401,2,2,프리즌,2036779,224529,2017-03-23,908,3854,107.4,OLD,1938640180,25.7,101.7,20162181,113188,-1,16459603140,1003771793
20170401,3,3,공각기동대 : 고스트 인 더 쉘,439838,177091,2017-03-29,807,3742,110.3,OLD,1568756471,20.8,107.5,20163194,91743,0,3567332837,822691805
20170401,4,4,원라인,221454,86002,2017-03-29,584,1908,110.5,OLD,707181120,9.4,106.2,20151230,44304,0,1653610533,371158207
20170401,5,5,히든 피겨스,260970,33452,2017-03-23,350,706,84.5,OLD,281831500,3.7,78.8,20167363,14743,0,2067783533,129086600
20170401,6,6,보통사람,354220,14710,2017-03-23,362,604,50.4,OLD,117118300,1.6,48.5,20167902,4802,0,2738974323,39256800
20170401,7,7,데스노트: 더 뉴 월드,18395,5865,2017-03-29,273,398,69.8,OLD,48400829,0.6,69.6,20167005,2407,1,138900663,19888395
20170401,8,8,미스 슬로운,18012,4865,2017-03-29,101,215,45.1,OLD,41437700,0.5,39.6,20167364,1379,-1,137927400,12873900
20170401,9,9,아기돼지 3형제와 매직램프,19141,3895,2017-03-23,87,117,926.4,OLD,30529000,0.4,909.1,20171661,3509,15,150468600,27554500
20170401,10,10,밤의 해변에서 혼자,38270,3173,2017-03-23,71,157,35.5,OLD,26397700,0.3,30.4,20179442,740,-1,294661000,6921600
20170402,1,1,미녀와 야수,4097371,239654,2017-03-16,1123,4362,-22.1,OLD,1989683400,33.9,-21.8,20164721,-66660,0,33739003676,-563552420
20170402,2,2,프리즌,2214824,178045,2017-03-23,881,3766,-20.6,OLD,1538943500,26.2,-20.7,20162181,-46484,0,17998546640,-399696680
20170402,3,3,공각기동대 : 고스트 인 더 쉘,569701,129863,2017-03-29,759,3589,-27.2,OLD,1141560200,19.4,-26.7,20163194,-47228,0,4708893037,-427196271
20170402,4,4,원라인,291031,69577,2017-03-29,558,1838,-19,OLD,572810800,9.8,-19.1,20151230,-16425,0,2226421333,-134370320
20170402,5,5,히든 피겨스,287487,26517,2017-03-23,340,700,-20.7,OLD,223360000,3.8,-20.7,20167363,-6935,0,2291143533,-58471500
20170402,6,6,보통사람,366697,12477,2017-03-23,365,592,-14.3,OLD,100369500,1.7,-15.2,20167902,-2233,0,2839343823,-16748800
20170402,7,7,데스노트: 더 뉴 월드,22822,4427,2017-03-29,267,378,-24.6,OLD,36510300,0.6,-24.5,20167005,-1438,0,175410963,-11890529
20170402,8,8,미스 슬로운,22194,4182,2017-03-29,98,217,-14.2,OLD,35550100,0.6,-14,20167364,-683,0,173477500,-5887600
20170402,9,9,아기돼지 3형제와 매직램프,22930,3789,2017-03-23,90,119,-1,OLD,30216000,0.5,-2.7,20171661,-106,0,180684600,-313000
20170402,10,10,극장판 암살교실 : 365일의 시간,25498,2469,2017-03-23,65,84,-4.6,OLD,18383500,0.3,-6.2,20171801,-162,2,189289500,-888500
20170403,1,1,프리즌,2275543,60719,2017-03-23,787,3505,-70.3,OLD,457732200,29.4,-65.9,20162181,-117326,1,18456278840,-1081211300
20170403,2,2,미녀와 야수,4146856,49485,2017-03-16,790,3181,-81.1,OLD,375622700,24.1,-79.4,20164721,-190169,-1,34114626376,-1614060700
20170403,3,3,공각기동대 : 고스트 인 더 쉘,603027,33326,2017-03-29,736,3252,-77,OLD,262878300,16.9,-74.3,20163194,-96537,0,4971771337,-878681900
20170403,4,4,원라인,315632,24601,2017-03-29,554,1877,-68.4,OLD,181142200,11.6,-64.6,20151230,-44976,0,2407563533,-391668600
20170403,5,5,히든 피겨스,297347,9860,2017-03-23,356,794,-67.3,OLD,73050300,4.7,-62.8,20167363,-16657,0,2364193833,-150309700
20170403,6,6,라이프,6867,5420,2017-04-05,341,540,100,NEW,41948200,2.7,100,20171381,5420,0,52986900,41948200
20170403,7,7,보통사람,371912,5215,2017-03-23,366,667,-63.5,OLD,36624700,2.4,-58.2,20167902,-7262,-1,2875968523,-63744800
20170403,8,8,미스 슬로운,24529,2335,2017-03-29,101,241,-51.7,OLD,17182500,1.1,-44.2,20167364,-1847,0,190660000,-18367600
20170403,9,9,데스노트: 더 뉴 월드,24369,1547,2017-03-29,241,345,-67.7,OLD,11777000,0.8,-65.1,20167005,-2880,-2,187187963,-24733300
20170403,10,10,밤의 해변에서 혼자,42158,1433,2017-03-23,64,160,-48.3,OLD,10346500,0.7,-41.6,20179442,-1022,1,325023300,-9669300
20170404,1,1,프리즌,2327244,51701,2017-03-23,791,3402,-15.3,OLD,387888000,26.9,-14.9,20162181,-9018,0,18844166840,-69844200
20170404,2,2,미녀와 야수,4191079,44223,2017-03-16,791,3120,-11.6,OLD,332139100,23.1,-10.6,20164721,-5262,0,34446765476,-43483600
20170404,3,3,공각기동대 : 고스트 인 더 쉘,632425,29398,2017-03-29,732,3183,-11.1,OLD,233762300,16.2,-11.8,20163194,-3928,0,5205533637,-29116000
20170404,4,4,원라인,337386,21754,2017-03-29,551,1863,-11.9,OLD,159543600,11.1,-11.6,20151230,-2847,0,2567107133,-21598600
20170404,5,5,히든 피겨스,307035,9688,2017-03-23,360,779,-3.4,OLD,70593200,4.9,-1.7,20167363,-172,0,2434787033,-2457100
20170404,6,6,라이프,14215,7348,2017-04-05,351,558,37.3,OLD,57603300,4.0,35.6,20171381,1928,0,110590200,15655100
20170404,7,7,보통사람,377241,5329,2017-03-23,368,661,2.5,OLD,37550500,2.6,2.2,20167902,114,0,2913519023,925800
20170404,8,8,어느날,5208,2543,2017-04-05,12,14,100,NEW,18284000,1.3,100,20167901,2543,0,36755000,18284000
20170404,9,9,미스 슬로운,26711,2182,2017-03-29,102,228,-6.1,OLD,16126500,1.1,-6.6,20167364,-153,-1,206786500,-1056000
20170404,10,10,데스노트: 더 뉴 월드,25912,1543,2017-03-29,232,328,-2.1,OLD,11533300,0.8,-0.3,20167005,-4,-1,198721263,-243700
20170405,1,1,프리즌,2378417,51173,2017-03-23,661,2775,-0.5,OLD,385939900,21.8,-1,20162181,-528,0,19230106740,-1948100
20170405,2,2,라이프,56845,42630,2017-04-05,533,2773,474.5,OLD,330951300,18.7,480.2,20171381,35282,4,441541500,273348000
20170405,3,3,미녀와 야수,4233268,42189,2017-03-16,620,2546,-3.3,OLD,321218300,18.2,-4.6,20164721,-2034,-1,34767983776,-10920800
20170405,4,4,어느날,29534,24326,2017-04-05,457,1933,884.6,OLD,180031700,10.2,856.6,20167901,21783,4,216786700,161747700
20170405,5,5,공각기동대 : 고스트 인 더 쉘,651472,19047,2017-03-29,482,1829,-37.4,OLD,146268600,8.3,-35.2,20163194,-10351,-2,5351802237,-87493700
20170405,6,6,시간위의 집,21604,15518,2017-04-05,407,1657,1860.4,OLD,116057900,6.6,3173.8,20161923,15044,16,163820500,110137900
20170405,7,7,원라인,351725,14339,2017-03-29,398,1068,-35,OLD,103658400,5.9,-34.1,20151230,-7415,-3,2670765533,-55885200
20170405,8,8,히든 피겨스,315837,8802,2017-03-23,260,617,-7.9,OLD,65012600,3.7,-9.1,20167363,-886,-3,2499799633,-5580600
20170405,9,9,보통사람,379023,1782,2017-03-23,116,187,-67.2,OLD,12324500,0.7,-66.6,20167902,-3547,-2,2925843523,-25226000
20170405,10,10,미스 슬로운,28451,1740,2017-03-29,76,149,-17.9,OLD,13234000,0.7,-20.3,20167364,-442,-1,220020500,-2892500
20170406,1,1,프리즌,2425884,47467,2017-03-23,583,2430,-7.7,OLD,356401900,21.1,-7.2,20162181,-3706,0,19586508640,-29538000
20170406,2,2,미녀와 야수,4274946,41678,2017-03-16,577,2290,-2.4,OLD,313495100,18.5,-1.2,20164721,-511,1,35081478876,-7723200
20170406,3,3,라이프,96491,39646,2017-04-05,529,2687,-7.9,OLD,304648400,18.0,-7,20171381,-2984,-1,746189900,-26302900
20170406,4,4,어느날,53319,23785,2017-04-05,485,1885,-3,OLD,174698300,10.3,-2.2,20167901,-541,0,391485000,-5333400
20170406,5,5,공각기동대 : 고스트 인 더 쉘,666607,15135,2017-03-29,454,1462,-20.3,OLD,116611100,6.9,-20.5,20163194,-3912,0,5468413337,-29657500
20170406,6,6,시간위의 집,36063,14459,2017-04-05,410,1525,-7.9,OLD,106854100,6.3,-6.8,20161923,-1059,0,270674600,-9203800
20170406,7,7,원라인,361781,10056,2017-03-29,347,736,-28.7,OLD,73909200,4.4,-29.9,20151230,-4283,0,2744674733,-29749200
20170406,8,8,패트리어트 데이,20961,9580,2017-04-06,373,1176,2152.3,OLD,69011900,4.1,2401.3,20171781,9197,11,163194400,65947900
20170406,9,9,히든 피겨스,323574,7737,2017-03-23,244,496,-11,OLD,57879400,3.4,-12.1,20167363,-1065,-1,2557679033,-7133200
20170406,10,10,링스,2017,1880,2017-04-06,103,155,100,NEW,14705500,0.9,100,20173444,1880,0,15755000,14705500
20170407,1,1,미녀와 야수,4333241,58295,2017-03-16,623,2447,56.9,OLD,491753723,21.5,39.9,20164721,16617,1,35573232599,178258623
20170407,2,2,프리즌,2478193,52309,2017-03-23,627,2572,25,OLD,445426377,19.4,10.2,20162181,4842,-1,20031935017,89024477
20170407,3,3,라이프,147111,50620,2017-04-05,563,2750,41.9,OLD,432421560,18.9,27.7,20171381,10974,0,1178611460,127773160
20170407,4,4,어느날,80938,27619,2017-04-05,480,1947,29.7,OLD,226586440,9.9,16.1,20167901,3834,0,618071440,51888140
20170407,5,5,공각기동대 : 고스트 인 더 쉘,683464,16857,2017-03-29,474,1442,23.7,OLD,144271277,6.3,11.4,20163194,1722,0,5612684614,27660177
20170407,6,6,시간위의 집,52529,16466,2017-04-05,422,1483,27.7,OLD,136436100,6.0,13.9,20161923,2007,0,407110700,29582000
20170407,7,7,원라인,373645,11864,2017-03-29,350,729,26.1,OLD,93173200,4.1,18,20151230,1808,0,2837847933,19264000
20170407,8,8,패트리어트 데이,31538,10577,2017-04-06,372,1119,23.1,OLD,84964160,3.7,10.4,20171781,997,0,248158560,15952260
20170407,9,9,히든 피겨스,333829,10255,2017-03-23,272,500,49,OLD,86229400,3.8,32.5,20167363,2518,0,2643908433,28350000
20170407,10,10,링스,5296,3279,2017-04-06,117,289,91.3,OLD,28133700,1.2,74.4,20173444,1399,0,43888700,13428200
20170408,1,1,미녀와 야수,4487107,153866,2017-03-16,959,3531,164.6,OLD,1301207080,28.8,163.9,20164721,95571,0,36874439679,809453357
20170408,2,2,프리즌,2580360,102167,2017-03-23,743,2966,98.7,OLD,885023470,19.6,95.3,20162181,49858,0,20916958487,439597093
20170408,3,3,라이프,245210,98099,2017-04-05,643,2830,97.8,OLD,855330058,18.9,93.8,20171381,47479,0,2033941518,422908498
20170408,4,4,어느날,123511,42573,2017-04-05,532,1960,57.7,OLD,357223742,7.9,54.1,20167901,14954,0,975295182,130637302
20170408,5,5,공각기동대 : 고스트 인 더 쉘,711860,28396,2017-03-29,483,1305,70.4,OLD,245795770,5.4,68.5,20163194,11539,0,5858480384,101524493
20170408,6,6,시간위의 집,75051,22522,2017-04-05,454,1224,38.3,OLD,188736700,4.2,36.8,20161923,6056,0,595847400,52300600
20170408,7,7,원라인,394836,21191,2017-03-29,349,689,90.5,OLD,177451000,3.9,78.6,20151230,9327,0,3015298933,84277800
20170408,8,8,히든 피겨스,351084,17255,2017-03-23,249,469,73.9,OLD,149994900,3.3,68.3,20167363,7000,1,2793903333,63765500
20170408,9,9,패트리어트 데이,45448,13910,2017-04-06,375,835,35.3,OLD,114952158,2.5,31.5,20171781,3333,-1,363110718,29987998
20170408,10,10,슈퍼 버드,11150,6629,2017-04-06,288,405,713.8,OLD,49484100,1.1,655,20162607,5751,7,82938600,43403600
20170409,1,1,미녀와 야수,4622028,134921,2017-03-16,942,3487,-13,OLD,1132454900,28.0,-12.3,20164721,-18945,0,38006894579,-168752180
20170409,2,2,프리즌,2675734,95374,2017-03-23,725,2879,-6.1,OLD,831151600,20.5,-6.6,20162181,-6793,0,21748110087,-53871870
20170409,3,3,라이프,331156,85946,2017-04-05,647,2774,-13.2,OLD,742426800,18.3,-12.4,20171381,-12153,0,2776368318,-112903258
20170409,4,4,어느날,162956,39445,2017-04-05,528,1878,-7.4,OLD,330713300,8.2,-7.3,20167901,-3128,0,1306008482,-26510442
20170409,5,5,공각기동대 : 고스트 인 더 쉘,735336,23476,2017-03-29,482,1236,-17.1,OLD,203877800,5.0,-17.3,20163194,-4920,0,6062358184,-41917970
20170409,6,6,시간위의 집,98433,23382,2017-04-05,453,1172,4.3,OLD,196860300,4.9,3.8,20161923,860,0,792707700,8123600
20170409,7,7,원라인,412699,17863,2017-03-29,340,671,-16.4,OLD,148323000,3.7,-15.7,20151230,-3328,0,3163621933,-29128000
20170409,8,8,히든 피겨스,366056,14972,2017-03-23,257,471,-14.5,OLD,128260000,3.2,-13.2,20167363,-2283,0,2922163333,-21734900
20170409,9,9,패트리어트 데이,58122,12674,2017-04-06,366,801,-8.6,OLD,105087900,2.6,-8.9,20171781,-1236,0,468198618,-9864258
20170409,10,10,슈퍼 버드,18039,6889,2017-04-06,285,404,5.4,OLD,52153200,1.3,3.9,20162607,260,0,135091800,2669100
20170410,1,1,프리즌,2707747,32013,2017-03-23,638,2591,-70.9,OLD,241795200,21.6,-66.4,20162181,-63361,1,21989905287,-589356400
20170410,2,2,미녀와 야수,4649010,26982,2017-03-16,646,2414,-81.9,OLD,204786000,18.3,-80,20164721,-107939,-1,38211680579,-927668900
20170410,3,3,라이프,355748,24592,2017-04-05,561,2551,-74.6,OLD,188833100,16.9,-71.4,20171381,-61354,0,2965201418,-553593700
20170410,4,4,어느날,177745,14789,2017-04-05,468,1767,-66.9,OLD,109365400,9.8,-62.5,20167901,-24656,0,1415373882,-221347900
20170410,5,5,시간위의 집,107821,9388,2017-04-05,407,1149,-64.7,OLD,69520100,6.2,-59.8,20161923,-13994,1,862227800,-127340200
20170410,6,6,공각기동대 : 고스트 인 더 쉘,742964,7628,2017-03-29,437,1205,-70.9,OLD,59374500,5.3,-67.5,20163194,-15848,-1,6121732684,-144503300
20170410,7,7,원라인,418879,6180,2017-03-29,332,703,-69.4,OLD,45354700,4.1,-65.4,20151230,-11683,0,3208976633,-102968300
20170410,8,8,히든 피겨스,371513,5457,2017-03-23,247,514,-68.3,OLD,40655000,3.6,-63.6,20167363,-9515,0,2962818333,-87605000
20170410,9,9,패트리어트 데이,63385,5263,2017-04-06,342,831,-64.1,OLD,37725500,3.4,-58.5,20171781,-7411,0,505924118,-67362400
20170410,10,10,패션 오브 크라이스트,843790,1796,2004-04-02,111,222,769.6,OLD,13086900,1.2,735.3,20040525,1581,24,5359388400,11581900
20170411,1,1,프리즌,2738829,31082,2017-03-23,646,2585,-3.2,OLD,234043000,21.4,-2.9,20162181,-931,0,22223948287,-7752200
20170411,2,2,미녀와 야수,4674774,25764,2017-03-16,650,2426,-5.3,OLD,193871700,17.7,-4.5,20164721,-1218,0,38405552279,-10914300
20170411,3,3,라이프,377979,22231,2017-04-05,572,2509,-9.4,OLD,171066400,15.6,-9.6,20171381,-2361,0,3136267818,-17766700
20170411,4,4,어느날,192671,14926,2017-04-05,465,1747,-0.8,OLD,108513000,9.9,0.9,20167901,137,0,1523886882,-852400
20170411,5,5,시간위의 집,117086,9265,2017-04-05,412,1146,-2.5,OLD,67753300,6.2,-1.3,20161923,-123,0,929981100,-1766800
20170411,6,6,공각기동대 : 고스트 인 더 쉘,750046,7082,2017-03-29,438,1171,-7.7,OLD,54814700,5.0,-7.2,20163194,-546,0,6176547384,-4559800
20170411,7,7,원라인,425019,6140,2017-03-29,346,718,-1.8,OLD,44535800,4.1,-0.6,20151230,-40,0,3253512433,-818900
20170411,8,8,히든 피겨스,377215,5702,2017-03-23,249,506,4.1,OLD,42301600,3.9,4.5,20167363,245,0,3005119933,1646600
20170411,9,9,패트리어트 데이,68753,5368,2017-04-06,338,828,3.7,OLD,39111000,3.6,2,20171781,105,0,545035118,1385500
20170411,10,10,패션 오브 크라이스트,845873,2083,2004-04-02,115,235,15.3,OLD,15084500,1.4,16,20040525,287,0,5374472900,1997600
20170412,1,1,분노의 질주: 더 익스트림,208984,208481,2017-04-12,1238,6040,44477,OLD,1620818400,67.3,68705.6,20167542,208178,27,1626454400,1617182400
20170412,2,2,아빠는 딸,40824,33396,2017-04-12,460,2092,1340.6,OLD,244461600,10.1,1657.7,20151227,31496,9,305306600,227492600
20170412,3,3,미녀와 야수,4694237,19463,2017-03-16,501,1600,-24.7,OLD,146037500,6.1,-24.5,20164721,-6301,-1,38551589779,-47834200
20170412,4,4,프리즌,2756432,17603,2017-03-23,451,1573,-43.3,OLD,132616200,5.5,-43.4,20162181,-13479,-3,22356564487,-101426800
20170412,5,5,라이프,387291,9312,2017-04-05,460,1091,-59.1,OLD,69900800,2.9,-58.1,20171381,-12919,-2,3206168618,-101165600
20170412,6,6,어느날,198408,5737,2017-04-05,324,672,-61.9,OLD,41295000,1.7,-61.6,20167901,-9189,-2,1565181882,-67218000
20170412,7,7,히든 피겨스,380912,3697,2017-03-23,164,269,-35.7,OLD,27194100,1.1,-35.2,20167363,-2005,1,3032314033,-15107500
20170412,8,8,시간위의 집,119274,2188,2017-04-05,152,242,-76.2,OLD,16135700,0.7,-76.4,20161923,-7077,-3,946116800,-51617600
20170412,9,9,공각기동대 : 고스트 인 더 쉘,751579,1533,2017-03-29,151,242,-79.8,OLD,11088400,0.5,-78.4,20163194,-5549,-3,6187635784,-43726300
20170412,10,10,패션 오브 크라이스트,847265,1392,2004-04-02,113,194,-32.9,OLD,10126900,0.4,-33.2,20040525,-691,0,5384599800,-4957600
20170413,1,1,분노의 질주: 더 익스트림,371370,162386,2017-04-12,1295,6189,-22.5,OLD,1255361100,61.9,-22.1,20167542,-46095,0,2881815500,-365457300
20170413,2,2,아빠는 딸,72569,31745,2017-04-12,464,2131,-4.2,OLD,234205600,11.5,-4.9,20151227,-1651,0,539512200,-10256000
20170413,3,3,미녀와 야수,4711188,16951,2017-03-16,476,1495,-12.5,OLD,127748400,6.3,-12.9,20164721,-2512,0,38679338179,-18289100
20170413,4,4,프리즌,2771331,14899,2017-03-23,445,1497,-15,OLD,112757400,5.6,-15.4,20162181,-2704,0,22469321887,-19858800
20170413,5,5,라이프,394817,7526,2017-04-05,425,958,-19.7,OLD,56112000,2.8,-19.2,20171381,-1786,0,3262280618,-13788800
20170413,6,6,어느날,202500,4092,2017-04-05,290,543,-26.1,OLD,30511400,1.5,-28.7,20167901,-1645,0,1595693282,-10783600
20170413,7,7,히든 피겨스,384246,3334,2017-03-23,160,245,-9.8,OLD,24536500,1.2,-9.8,20167363,-363,0,3056850533,-2657600
20170413,8,8,흑집사 -북 오브 더 아틀란틱-,3011,3011,2017-04-13,80,144,100,NEW,22089000,1.1,100,20173690,3011,0,22089000,22089000
20170413,9,9,지니어스,5219,2955,2017-04-13,167,293,588.1,OLD,21148400,1.0,744.3,20170741,2605,12,39785800,18075000
20170413,10,10,패션 오브 크라이스트,849378,2113,2004-04-02,126,209,44.5,OLD,14628700,0.7,51.8,20040525,721,0,5399228500,4501800
20170414,1,1,분노의 질주: 더 익스트림,598907,227537,2017-04-12,1337,6505,55.3,OLD,1950147738,63.3,40.1,20167542,65151,0,4831963238,694786638
20170414,2,2,아빠는 딸,117511,44942,2017-04-12,478,2170,54.3,OLD,361455162,11.7,41.6,20151227,13197,0,900967362,127249562
20170414,3,3,미녀와 야수,4737758,26570,2017-03-16,506,1606,75.4,OLD,224104900,7.3,56.7,20164721,9619,0,38903443079,96356500
20170414,4,4,프리즌,2791915,20584,2017-03-23,472,1555,55.1,OLD,174922600,5.7,38.2,20162181,5685,0,22644244487,62165200
20170414,5,5,라이프,406401,11584,2017-04-05,457,998,70.3,OLD,95545038,3.1,53.9,20171381,4058,0,3357825656,39433038
20170414,6,6,히든 피겨스,389765,5519,2017-03-23,168,265,88.5,OLD,46254200,1.5,65.5,20167363,2185,1,3103104733,21717700
20170414,7,7,어느날,207749,5249,2017-04-05,302,563,40.9,OLD,43002200,1.4,28.3,20167901,1157,-1,1638695482,12490800
20170414,8,8,지니어스,7620,2401,2017-04-13,172,294,-8.3,OLD,19401200,0.6,-18.7,20170741,-554,1,59187000,-1747200
20170414,9,9,흑집사 -북 오브 더 아틀란틱-,5222,2211,2017-04-13,82,140,-18.2,OLD,18059000,0.6,-26.6,20173690,-800,-1,40148000,-4030000
20170414,10,10,패션 오브 크라이스트,851471,2093,2004-04-02,126,209,10.6,OLD,16176800,0.5,-0.9,20040525,-20,0,5415405300,1548100
20170415,1,1,분노의 질주: 더 익스트림,1036741,437834,2017-04-12,1469,7330,94.4,OLD,3791412254,63.6,92.4,20167542,210297,0,8623375492,1841264516
20170415,2,2,아빠는 딸,200985,83474,2017-04-12,501,2171,89.4,OLD,684514546,11.5,85.7,20151227,38532,0,1585481908,323059384
20170415,3,3,미녀와 야수,4806745,68987,2017-03-16,652,2047,158.4,OLD,579015800,9.7,159.6,20164721,42417,0,39482458879,354910900
20170415,4,4,프리즌,2823953,32038,2017-03-23,494,1310,57.4,OLD,275359500,4.6,55.6,20162181,11454,0,22919603987,100436900
20170415,5,5,라이프,422374,15973,2017-04-05,429,803,42.4,OLD,136043954,2.3,37.9,20171381,4389,0,3493869610,40498916
20170415,6,6,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,8994,7713,2017-04-13,141,229,962,OLD,54129000,0.9,932.5,20173601,6966,12,62647000,49032000
20170415,7,7,히든 피겨스,397309,7544,2017-03-23,166,240,40.4,OLD,64924400,1.1,36.7,20167363,2025,-1,3168029133,18670200
20170415,8,8,어느날,214878,7129,2017-04-05,275,463,39.9,OLD,60173600,1.0,35.8,20167901,1880,-1,1698869082,17171400
20170415,9,9,극장판 어드벤처 타임: 비밀의 아일랜드,6942,5214,2017-04-13,124,161,1213.3,OLD,42994200,0.7,1159.4,20174023,4800,17,58707000,39720400
20170415,10,10,흑집사 -북 오브 더 아틀란틱-,9074,3852,2017-04-13,94,156,66.5,OLD,30071500,0.5,74.2,20173690,1641,-1,70219500,12012500
20170416,1,1,분노의 질주: 더 익스트림,1428592,391851,2017-04-12,1457,7141,-10.6,OLD,3389522800,64.2,-10.5,20167542,-45983,0,12012898292,-401889454
20170416,2,2,아빠는 딸,278414,77429,2017-04-12,520,2151,-6.9,OLD,637588450,12.1,-7.2,20151227,-6045,0,2223070358,-46926096
20170416,3,3,미녀와 야수,4864723,57978,2017-03-16,653,2002,-16.3,OLD,484431100,9.2,-16,20164721,-11009,0,39966889979,-94584700
20170416,4,4,프리즌,2850134,26181,2017-03-23,494,1258,-17.8,OLD,226336700,4.3,-18.3,20162181,-5857,0,23145940687,-49022800
20170416,5,5,라이프,435158,12784,2017-04-05,416,760,-20.3,OLD,108426700,2.1,-20,20171381,-3189,0,3602296310,-27617254
20170416,6,6,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,16814,7820,2017-04-13,149,242,1.1,OLD,54732500,1.0,1.4,20173601,107,0,117379500,603500
20170416,7,7,히든 피겨스,403545,6236,2017-03-23,157,236,-17.6,OLD,53479000,1.0,-17.3,20167363,-1308,0,3221508133,-11445400
20170416,8,8,어느날,220707,5829,2017-04-05,280,439,-18.2,OLD,49193800,0.9,-18.2,20167901,-1300,0,1748062882,-10979800
20170416,9,9,극장판 어드벤처 타임: 비밀의 아일랜드,12549,5607,2017-04-13,125,167,8,OLD,46436200,0.9,7.5,20174023,393,0,105143200,3442000
20170416,10,10,패션 오브 크라이스트,857902,3059,2004-04-02,125,206,-8.3,OLD,24723800,0.5,-9.3,20040525,-313,1,5467100000,-2247100
20170417,1,1,분노의 질주: 더 익스트림,1575690,147098,2017-04-12,1294,6346,-66.7,OLD,1127874400,61.9,-62.5,20167542,-244753,0,13140772692,-2261648400
